Diet_type,Recipe_name,Protein,Carbs,Fat,Total_macronutrients
keto,Keto Chicken Pesto Burgers,0.5178557320060047,0.05818914434700166,0.4239551236469938,253.14
keto,Keto Breakfast Tacos recipes,0.37559927260704246,0.059547032567366515,0.564853694825591,302.45
keto,Keto Spinach Pesto Flatbread,0.33756752810629287,0.11972550737333915,0.5427069645203679,273.96000000000004
keto,Keto Flatbread Pizza Recipe,0.25368019061918595,0.19358945066422953,0.5527303587165845,306.37
keto,Garlic Parmesan Keto Croutons,0.22089495638983694,0.3572241183162685,0.42188092529389454,105.48
keto,Keto Pizza in a bowl,0.3796935314071821,0.006024096385542168,0.6142823722072757,170.98000000000002
keto,Keto Pancakes: Cinnamon Delight,0.12939282840025038,0.16480371993203968,0.7058034516677099,223.66000000000003
keto,Keto Jalapeno Popper Bites,0.3262954274190229,0.1028316253035354,0.5708729472774416,485.94000000000005
keto,Keto Cream Cheese Waffles,0.3039777563411451,0.16047211031038985,0.5355501333484651,176.23
keto,Keto Buffalo Chicken Taquitos,0.3600556070435588,0.017715833749197975,0.6222285592072432,280.54
keto,Keto Garlic Gnocchi recipes,0.43890525662893476,0.0667545355869127,0.4943402077841526,128.98
keto,Keto Neapolitan Chia Pudding,0.18003969379075702,0.4975900198468954,0.3223702863623476,105.81
keto,Keto Philly Cheesesteak Omelet,0.3981211532231941,0.05824425008098478,0.5436345966958211,154.35
keto,Quick Keto Chocolate Mousse,0.09793919608243215,0.14068557437257703,0.7613752295449908,98.02
keto,Keto Chocolate Souffle' recipes,0.25739979445015415,0.23108941418293932,0.5115107913669065,194.60000000000002
keto,Keto Taco Bake Recipe,0.4623261652297427,0.11208007135070855,0.42559376341954874,302.73
keto,Keto Cheddar Bay Biscuits,0.26413838988689287,0.12619206032379685,0.6096695497893102,180.36
keto,Keto Jalapeño Popper Bread,0.14745770610989423,0.4411147877149649,0.411427506175141,429.14
keto,Keto Lemon Garlic Shrimp,0.6535809765020404,0.07091599831152386,0.27550302518643593,142.14
keto,Rosemary Almond Keto Crackers,0.26497942618792625,0.1836142269319655,0.5514063468801081,354.82000000000005
keto,Keto Spinach-Artichoke Chicken,0.5689162881245944,0.07839065541855939,0.35269305645684623,462.3
keto,Keto Peanut Butter Mousse,0.14474089592704417,0.14055086573417955,0.7147082383387763,162.29
keto,Keto Hazelnut Truffles recipes,0.09058352643775014,0.38971982304613434,0.5196966505161154,142.41000000000003
keto,Keto Pie Crust recipes,0.18259148298737427,0.4274555959768885,0.3899529210357372,186.92000000000002
keto,Keto White Chicken Chili,0.3363019885749182,0.06687107978473009,0.5968269316403517,785.99
keto,Keto Paleo Fat Bomb,0.13312194335465147,0.33207932498522064,0.5347987316601279,186.07
keto,Keto Classic Salad Recipe,0.36088527551942184,0.33604336043360433,0.30307136404697377,44.28
keto,Keto Chocolate Fat Bombs,0.06274086634808079,0.27208262679204565,0.6651765068598736,194.60999999999999
keto,Blueberry Keto Cake recipes,0.20104881622580395,0.26374643325364383,0.5352047505205522,259.34000000000003
keto,Keto Crab Dip Soup,0.38296414147595154,0.11486966099620609,0.5021661975278423,408.55
keto,Keto Burger Fat Bombs,0.42693702911357084,0.008231792391405451,0.5648311784950237,215.01999999999998
keto,Keto Stuffed Pork Chops,0.5319377214431859,0.0366285742801537,0.43143370427666056,400.78
keto,Easy Keto Berry Pavlova,0.16434328033108256,0.3486168590720976,0.48703986059681986,91.82
keto,Keto Chicken Queso Flameado,0.536077044616658,0.024678353773230004,0.43924460161011214,132.91
keto,Pork Rind Keto bread,0.39444913983478286,0.04258567572725537,0.5629651844379617,366.79
keto,Keto Creamed Spinach Recipe,0.08056628056628058,0.08745173745173747,0.831981981981982,155.39999999999998
keto,Whole30 + Keto Ranch Dressing,0.07169990503323836,0.2526115859449193,0.6756885090218423,21.060000000000002
keto,Keto Pesto Chicken Pasta,0.3826605654518712,0.10516424252328811,0.5121751920248406,244.76
keto,Keto chicken parmi bowl,0.37247690909475195,0.1923784160801471,0.43514467482510094,473.13
keto,Easy Keto Sesame Broccoli,0.20977140295831462,0.41293142088749435,0.37729717615419095,89.24000000000001
keto,Easy Baked Keto Goulash,0.5107838795394154,0.24333480956598758,0.245881310894597,451.6
keto,Spinach & Watercress Keto Salad,0.20116172424335063,0.1643534087435035,0.6344848670131458,163.55
keto,Crunchy Keto Pita Chips,0.3123757219960231,0.18984944607518225,0.49777483192879457,105.61000000000001
keto,Keto Crab Stuffed Mushrooms,0.46570007788628603,0.08914984123180157,0.4451500808819124,166.91
keto,Keto Sausage Balls recipes,0.35783254986659896,0.06847922754414942,0.5736882225892517,472.26
keto,Easy Keto Marinara Chicken,0.6336041043180847,0.0804831124412142,0.28591278324070113,93.56
keto,Keto-Pesto-Cauliflower-Casserole,0.2574917953408296,0.18319255393554634,0.559315650723624,371.74
keto,Keto Fudge Popsicles Recipe,0.0739938080495356,0.14965944272445822,0.7763467492260062,161.5
keto,Bacon and Mushroom Smothered Pork Chops,0.43432410342284156,0.07848414169806431,0.4871917548790941,501.63
keto,Keto Cheesy Chicken Fritters,0.5141974693633555,0.04194480422436983,0.44385772641227456,200.74
keto,Soft Keto Tortilla Recipe,0.2524752475247525,0.3166693718552183,0.43085538062002926,123.22
keto,Keto Spinach Pizza Frittata,0.40354454203262236,0.04912170639899623,0.5473337515683815,318.8
keto,Keto Eggplant Lasagna Recipe,0.4004066516592841,0.16627332800813308,0.43332002033258304,550.8399999999999
keto,Keto Bacon Cheeseburger Wellington,0.3487382066426325,0.07306128710592928,0.5782005062514382,260.74
keto,Keto Spicy Fried Chicken,0.5802582088034969,0.01573650503202196,0.40400528616448106,491.85
keto,Easy Raspberry Keto Cheesecake,0.10060642210955362,0.16915200318123075,0.7302415747092156,201.18
keto,Keto Cheesecake Stuffed Strawberries,0.07703117015840572,0.42007324135581675,0.5028955884857775,234.84
keto,Keto Egg Casserole Bake,0.38883688275216477,0.06923316951400266,0.5419299477338326,256.38
keto,Keto Chocolate Waffles recipes,0.15113061353573687,0.3336100569259962,0.5152593295382669,252.96
keto,Keto Jalapeno Poppers Dip,0.26453980801806887,0.17726566911349517,0.5581945228684358,283.36
keto,Keto Cheesy Shrimp Fritters,0.5584921003717472,0.07644052044609666,0.36506737918215615,172.16
keto,Keto Cabbage With Bacon recipes,0.22753081290679958,0.13294557540506852,0.6395236116881318,72.21000000000001
keto,Keto Lupin Flour Biscuits,0.2907672873070797,0.27481188553852914,0.4344208271543912,364.14
keto,Keto Bacon Ranch Dressing,0.1164671778567421,0.0382925004675519,0.8452403216757061,213.88
keto,Keto Brownie Mug Cake,0.10375275938189847,0.40961491292617125,0.4866323276919304,40.769999999999996
keto,Keto Cauliflower Pepper Soup,0.12770906015435035,0.2475948831800402,0.6246960566656095,94.59
keto,Keto Spaghetti Squash Carbonara,0.3024681653828014,0.26670334853010536,0.43082848608709323,127.22
keto,Vegetarian Keto Club Salad,0.3335497273435471,0.12756426902103346,0.5388860036354194,154.04000000000002
keto,Keto Orange Fat Bombs,0.05368829023444946,0.06664972361649407,0.8796619861490564,157.39
keto,Keto Tomato Bisque Soup,0.16727321143262913,0.4240191727321143,0.4087076158352565,225.32000000000002
keto,Keto Ceasar Salad recipes,0.2328712674516818,0.051224723008893525,0.7159040095394247,201.27
keto,Keto Mocha Mousse recipes,0.07545571593142238,0.35034221047638414,0.5742020735921936,295.14
keto,Keto Vanilla-Nutmeg “Oatmeal”,0.09490421935645424,0.2038312257418305,0.7012645549017152,79.87
keto,Low Carb Keto Biscuits,0.23055211345174173,0.1452912019826518,0.6241566845656066,290.52
keto,No-Crust Keto Pumpkin Pie,0.14906544462180116,0.29596828175686113,0.5549662736213378,194.20999999999998
keto,Cheesy Keto Creamed Spinach,0.27757798165137615,0.15853211009174312,0.5638899082568807,136.25
keto,Keto Paleo Tzatziki recipes,0.0682482259635453,0.16342006400445247,0.7683317100320022,143.74
keto,Keto Tater Tot Casserole,0.4398411225791488,0.12231821871738373,0.4378406587034675,344.92
keto,Keto Food Journal — Steemit,0.20561144103745002,0.13507453641982792,0.6593140225427222,165.01999999999998
keto,Keto Mississippi Roast recipes,0.6288125031577884,0.05832224598750359,0.31286525085470807,593.77
keto,NSNG Keto Salmon Patties,0.5663473244058645,0.10051341766791932,0.333139257926216,188.93
keto,Keto Zucchini Noodles With Meatballs,0.4479129975343431,0.07802042972877773,0.4740665727368792,227.12
keto,Easy Keto Naan Recipe,0.34812314560252605,0.12510547948934317,0.5267713749081308,367.37
keto,Keto Southern Style Meatloaf,0.4214350159076879,0.11159124364879623,0.46697374044351586,421.18
keto,Keto Crispy Pork Cutlets,0.4020747630119836,0.015458517515394638,0.5824667194726219,391.37
keto,Keto Mock Potato Salad,0.20467888674763593,0.29951149554071615,0.4958096177116479,223.13
keto,Keto Chili Stuffed Peppers,0.32347276622449195,0.21518686027136394,0.46134037350414403,462.11
keto,Keto Tuna Fish Salad,0.507534396156366,0.23010846618621242,0.2623571376574215,137.37
keto,Keto Chicken Zucchini Meatballs,0.5595064498037016,0.10521592821088054,0.33527762198541783,89.15
keto,Keto Bacon and Roasted Cabbage,0.21584191859483196,0.2933626076676238,0.49079547373754434,118.41999999999999
keto,Keto Bunless Bacon Cheeseburger,0.39667326242888945,0.03914172644076181,0.5641850111303487,323.44
keto,Keto Easter Chocolate Nests,0.12671193462999195,0.34215674991368394,0.5311313154563241,347.56
keto,Keto Philly Cheesesteak Skillet,0.40943293218448107,0.1436302784305348,0.4469367893849842,421.28999999999996
keto,Keto Honey Mustard Dressing,0.023978816260481536,0.08341097435394498,0.8926102093855734,203.93
keto,Keto Cauliflower Spanish Rice,0.1233098972417523,0.43645213628988644,0.4402379664683612,129.43
keto,Keto cheesy broccoli soup,0.23259946139537466,0.12287959132679974,0.6445209472778256,360.19
keto,Keto Pepperoni Pizza Cups,0.36024132429198247,0.09508376545672118,0.5446749102512963,200.56
keto,Keto Eggplant Burgers Recipe,0.29478336570012725,0.3460791535525346,0.3591374807473381,149.33
keto,Keto egg and cheese bites,0.5408925493200537,0.04788354721317756,0.41122390346676885,52.209999999999994
keto,Loaded Keto Zucchini Skins,0.2316686361092108,0.15492256981155544,0.6134087940792338,160.79
keto,Simple Keto Zucchini Hash,0.26931380107941405,0.14849653045489594,0.5821896684656901,129.7
keto,Keto Pesto Chicken with Mozzarella,0.5557964970809007,0.05321100917431193,0.3909924937447873,179.85
keto,Keto Pork Stir Fry,0.5311270266016055,0.1651581929796946,0.30371478041869987,254.12
keto,Keto Chicken Broccoli Casserole,0.3680693660011137,0.07974703683080105,0.5521835971680853,502.84000000000003
keto,Salty Salsa Keto Crackers,0.2507604749288588,0.29844961240310075,0.4507899126680404,203.82
keto,Sherried Chicken Salad,0.37534912511134266,0.2038739677219681,0.42077690716668936,662.3699999999999
keto,Vegetarian Keto “Crab” Cakes,0.17899569583931135,0.14404591104734576,0.6769583931133428,174.25
keto,Keto Bacon Ranch Dressing,0.11620966237642232,0.04080395448610334,0.8429863831374744,214.44
keto,Paleo Mississippi Roast with Lotus Root recipes,0.422700992973996,0.1514350159446216,0.4258639910813824,385.71
keto,Keto Cauliflower Pizza Muffins,0.3508206713396317,0.16400365710305195,0.4851756715573164,229.69
keto,"Keto-Friendly ""Candied"" Nuts",0.10778279926418821,0.1496604819112938,0.742556718824518,440.33000000000004
keto,Keto Stuffed Pepper Casserole,0.375,0.21005204317656134,0.4149479568234387,415.03999999999996
keto,Keto Dill Pickle Soup,0.12430579659840334,0.08278375564040263,0.792910447761194,230.48
keto,Keto Zucchini and Walnut Bread,0.20997717639387023,0.19972984302948438,0.5902929805766454,214.69
keto,Keto Chicken Pizza Dip,0.3549970913321699,0.06664339732402559,0.5783595113438046,429.75
keto,Easy Clam Chowder | Keto,0.3768145026423172,0.17878564898432447,0.44439984837335833,448.47
keto,Keto Zone Green Beans,0.1542116147783802,0.2845564809121905,0.5612319043094293,178.91
keto,Keto Almond Ricotta Cake,0.207230238663075,0.2806478733078256,0.5121218880290994,582.83
keto,Keto Scampi-Style Chicken,0.47815921321209875,0.10276489144553722,0.4190758953423641,269.45
keto,Healthy Keto Avocado Hummus,0.0849309153713299,0.19006908462867014,0.725,231.6
keto,Keto Mock Crab Salad,0.5010825114265095,0.07433245128698582,0.4245850372865047,83.13999999999999
keto,Keto Bruschetta Stuffed Avocado,0.14215656596234183,0.2767451716413392,0.5810982623963189,165.17000000000002
keto,Keto Green Bean Casserole,0.20267655594969364,0.24121251209287325,0.5561109319574331,248.08
keto,Chicken Roulades (Keto-friendly!),0.38285855629302884,0.10454714103145483,0.5125943026755164,242.57
keto,Keto Egg Foo Young,0.40484321639242477,0.24332505433095317,0.3518317292766222,128.83999999999997
keto,Keto Tuna Salad recipes,0.47732744783306585,0.053170144462279294,0.4695024077046549,99.67999999999999
keto,Keto Cabbage Soup Recipe,0.546332834399238,0.1364357962534585,0.3172313693473035,440.94
keto,Keto Cheesy Spinach Burger,0.31410176115439536,0.09715158954831277,0.5887466492972919,399.16999999999996
keto,Keto Coconut Cream Pie,0.17553967153546413,0.1940187898926633,0.6304415385718725,418.31000000000006
keto,Keto Tuscan Garlic Chicken,0.5813871112475499,0.07037098259616974,0.34824190615628026,423.47
keto,Easy Tomato Soup (Keto),0.16090122894856623,0.24237596722803825,0.5967228038233956,131.82
keto,Keto Mediterranean Steak Pinwheels,0.551377623066566,0.0868936980723129,0.3617286788611212,304.51
keto,Keto Bison Meatballs recipes,0.3641422558684783,0.0785288551170871,0.5573288890144347,354.01
keto,Keto Strawberry Mini Clafoutis,0.16546593578700078,0.30313234142521533,0.5314017227877839,127.7
keto,Creamy Keto Cauliflower Risotto,0.27763289869608826,0.17889669007021064,0.5434704112337011,249.25
keto,Keto Crab Stuffed Mushrooms,0.40074603668013675,0.16375505129002177,0.4354989120298415,160.85
keto,Keto Chocolate Orange Macaroons,0.08679235213278362,0.457204232211237,0.45600341565597935,749.49
keto,"Chicken Adobo | Keto, Paleo",0.4609881078990622,0.06663443875084599,0.47237745335009185,517.15
keto,Keto Lemon Poppyseed Cheesecake,0.16086028657742302,0.1304148998087636,0.7087248136138133,721.62
keto,Easy Weeknight Keto Pizza,0.3449876569711281,0.08135665986905657,0.5736556831598154,372.67999999999995
keto,Cinnamon Keto Mug Cake,0.18822243049047171,0.35160887222742887,0.4601686972820993,64.02000000000001
keto,Keto Peanut Butter Cups,0.11216721158337224,0.1972209248014946,0.6906118636151332,428.20000000000005
keto,Keto Korean Fried Chicken,0.30303909246189054,0.0506783976280254,0.6462825099100842,620.5799999999999
keto,Creamy Keto Avocado Soup,0.10442754919499106,0.2567084078711986,0.6388640429338104,357.76
keto,Roasted Keto Cauliflower Mash,0.14925712553062462,0.44261673741661606,0.40812613705275924,131.92000000000002
keto,Crunchy Keto Salad Toppers,0.214697658161482,0.18035651869975533,0.6049458231387628,114.44
keto,Keto Zuppa Toscana Soup,0.253475798146241,0.14165808444902164,0.6048661174047374,388.4
keto,Keto Cauliflower Rice Stuffing,0.28947649003092013,0.341027828126666,0.36949568184241394,187.57999999999998
keto,Keto Celeriac Cauli-Mash,0.09247667414668713,0.17892996338726824,0.7285933624660447,254.01
keto,Keto Butternut Squash Risotto,0.23298275585927072,0.257647749719716,0.5093694944210133,187.31
keto,Keto Cheese Stuffed Meatballs,0.3783190416341856,0.10772069936522582,0.5139602590005887,628.5699999999999
keto,Keto Taco Breakfast Skillet,0.3755194559879108,0.11069134869663769,0.5137891953154514,529.4000000000001
keto,Keto Strawberry Cheesecake Jars,0.07883134829242613,0.26472330065144434,0.6564453510561296,303.94
keto,Keto-Friendly Brownie Cakes,0.16121473427687694,0.15465366950979473,0.6841315962133283,106.69
keto,Keto BBQ Meatball Skewers,0.42148694332792075,0.043894907764793566,0.5346181489072857,375.67
keto,Keto Meat Pie recipes,0.23224808844299422,0.272622120488969,0.4951297910680369,821.3199999999999
keto,Keto Crab Stuffed Avocado,0.28396501457725953,0.16934610578925446,0.546688879633486,120.05
keto,Keto Avocado Deviled Eggs,0.3742439687393816,0.16439007815154605,0.46136595310907236,147.15
keto,Keto Easter Cheese Ball,0.24141669678352,0.08644741597397904,0.6721358872425008,415.05000000000007
keto,Keto Blueberry Mug Cake,0.17142857142857143,0.350624133148405,0.4779472954230236,36.05
keto,Keto Chicken and Broccoli Casserole,0.2406454393347868,0.16976372762764286,0.5895908330375703,788.92
keto,Keto Mashed Cauliflower with Cheese,0.20731707317073172,0.4475044419318365,0.3451784848974318,123.82
keto,Easy Keto Pound Cake,0.17551157008988336,0.33058424172882,0.49390418818129667,418.32
keto,Keto Grilled Steak Rolls,0.3676271949572264,0.10547050877982889,0.5269022962629446,177.68
keto,Keto Banana Blueberry Muffins,0.21684787884671392,0.23599650519367052,0.5471556159596156,412.03999999999996
keto,Instant Pot Keto Chili,0.3694130514035728,0.2884433102442582,0.3421436383521692,274.29999999999995
keto,Keto Baked Chicken Fajitas,0.61614030460869,0.17135887123359927,0.21250082415771082,303.34
keto,3 Ingredient Keto Japanese Cheesecake,0.14046608938222818,0.4214273260882199,0.438106584529552,344.14
keto,Keto English Cottage Pie,0.3939504594972917,0.10936644148256344,0.49668309902014485,492.93
keto,Keto Chicken and Broccoli Casserole,0.3402180638829027,0.07674909851281286,0.5830328376042845,468.66999999999996
keto,Keto Berry Mug Cake,0.16456858116968268,0.32048255966430633,0.5149488591660111,76.26
keto,5 Minute Keto Pesto recipes,0.1802421780986763,0.0529858604091456,0.7667719614921781,265.92
keto,Air Fryer Keto Chicken Wings,0.5529722344441099,0.011486001435750178,0.43554176412013984,431.83000000000004
keto,Keto Chicken Pad Thai,0.3002821197102554,0.319115516584064,0.3806023637056805,655.75
keto,Keto Cheeseburger Muffins recipes,0.36630086013967156,0.14471378110928357,0.4889853587510448,370.87
keto,5-layer Keto Dip recipes,0.18328284452266919,0.17167323867386486,0.645043916803466,590.89
keto,Sara louise's Keto Schnitzel,0.31278332666226066,0.10167645607796778,0.5855402172597716,1074.29
keto,Low Carb Lasagna Meatballs Recipe,0.4602072507913755,0.04894582810726871,0.4908469211013558,669.72
keto,Sara Louise's Keto Yapchik,0.32758036588120154,0.24589701121734547,0.42652262290145293,531.32
keto,Keto Chocolate Mousse (Low Carb),0.07756851936916247,0.1407441433164906,0.781687337314347,326.54999999999995
keto,Keto Paleo Meatloaf recipes,0.4054069339969459,0.10647022227249589,0.48812284373055825,353.62
keto,KETO Egg and Ham Soup,0.49472450175849947,0.17785965499916262,0.327415843242338,59.709999999999994
keto,Keto Bacon Cheeseburger Cups,0.39885960193652503,0.11890263582571274,0.48223776223776227,464.75
keto,Low Carb/Keto pizza crust,0.3321615976361506,0.11727545977889857,0.5505629425849509,196.29
keto,KETO Shrimp and Asparagus Alfredo,0.3397386732858278,0.05717393426392046,0.6030873924502517,717.11
keto,Low-Carb Keto Lasagna,0.3532753262896209,0.14820385332504663,0.4985208203853325,804.5
keto,Easy Keto Mozzarella Chicken,0.56755242796625,0.15443055701431924,0.2780170150194307,285.63
keto,Keto Strawberry Ice Cream,0.07905434317501069,0.14021715875053486,0.7807284980744544,373.92
keto,Pecan Coconut Butter (Keto Diet),0.07176700717235383,0.15453162356009562,0.7737013692675505,230.05
keto,Keto Matcha Mint Bars,0.09611697027804411,0.3092964082896969,0.594586621432259,542.36
keto,Keto Recipes - Baked Parmesan Chips,0.5516847204833706,0.04969789341897557,0.39861738609765396,183.70999999999998
keto,Keto Mediterranean Chicken Skillet,0.4226101874511189,0.19776976057723844,0.37962005197164267,396.37
keto,Keto Chicken and Rice Casserole,0.3551911311467869,0.13974883849303096,0.5050600303601822,434.78
keto,Keto Blueberry Coconut Crumble Recipe,0.09628996826946547,0.3037588479375153,0.5999511837930193,163.88
keto,Keto Roti John recipes,0.32192127825409195,0.1410756040530008,0.5370031176929072,513.2
keto,Quick keto chips and dip,0.2375639237563924,0.09483960948396096,0.6675964667596467,21.509999999999998
keto,5 Minute Keto Pizza recipes,0.33704347826086956,0.2689855072463768,0.39397101449275357,86.25
keto,Keto Bacon Cheeseburger Casserole,0.35414424111948334,0.06540324583919847,0.5804525130413182,966.16
keto,Keto Cinnamon Donut Holes Recipe,0.14137223030199333,0.3624775429891351,0.4961502267088716,233.77999999999997
keto,Rebekah's Keto Egg Casserole,0.3726425015775082,0.0439365257425974,0.5834209726798943,427.89
keto,Keto Salmon and Zucchini Noodles,0.48023761635249546,0.14013751812526312,0.37962486552224145,213.79
keto,Vegan Keto Lemon Fat Bombs,0.043239386371744556,0.17623974313235818,0.7805208704958972,140.15
keto,Keto Jalapeno Popper Chicken Casserole,0.45793261675781,0.028443019674398134,0.5136243635677917,636.3600000000001
keto,Keto Chicken Mushroom Casserole Recipe,0.4346722702659016,0.056930412996039764,0.5083973167380587,618.65
keto,Steak with Keto Mushroom Stroganoff,0.3238084481590242,0.11463745199909647,0.5615540998418794,88.53999999999999
keto,Keto Jalapeño Cheese Crisps Recipe,0.4962940705128205,0.07431891025641026,0.4293870192307692,99.84
keto,Chocolate-Peanut Butter Keto Cups,0.09534663354419032,0.11030296821778882,0.7943503982380208,390.47
keto,Keto Quick Asparagus Sauté Recipe,0.09923664122137404,0.18216516308119363,0.7185981956974323,57.64
keto,Magic Low-Carb Keto Gnocchi,0.45238670208484266,0.0577960235047895,0.4898172744103679,124.23
keto,Creamy Keto Chicken-Poblano Soup,0.3759766130284059,0.08873596522998914,0.535287421741605,386.53999999999996
keto,"Jambalaya Kabobs | Keto, Paleo",0.4613105571372359,0.12276925213526839,0.4159201907274958,432.03
keto,Keto Broccoli and Cheese Cauliflower,0.15668615368409963,0.24564175488492127,0.5976720914309791,189.87
keto,Sara Louise's Keto Matboucha,0.09975258659469186,0.4679112310691258,0.4323361823361823,266.76
keto,Keto Low Carb Ice Cream,0.045698166431593794,0.22679830747531735,0.7275035260930889,106.35000000000001
keto,Kat's Keto Turkey Meatballs,0.5169217978187509,0.03919890448476549,0.4438792976964836,408.94
keto,Keto Beef Goulash Recipe,0.4283118529473907,0.09516163110078175,0.4765265159518276,236.64999999999998
keto,Keto Brussels Sprouts with Bacon,0.2752948135004251,0.3378063657535766,0.3868988207459983,270.51
keto,Keto Cheeseburger Casserole with Bacon,0.3491223708418279,0.05599920441549401,0.5948784247426782,1005.55
keto,Keto Chicken Korma Recipe,0.2949044821342793,0.12404389757233122,0.5810516202933895,270.63
keto,Low-carb keto-friendly pizza,0.3890080126396569,0.12825866155061505,0.482733325809728,177.22
keto,Baked Brie with a Keto Crust,0.39514050285231356,0.06727234312275512,0.5375871540249313,473.3
keto,Keto Air Fryer Jalapeno Poppers,0.18226372265786217,0.08429632686751962,0.7334399504746183,193.83999999999997
keto,Keto Cream Cheese Ranch Dip,0.1262962777415961,0.2462802464806372,0.6274234757777666,199.61
keto,Keto Spinach Stuffed Chicken recipes,0.5995261280495744,0.011508318796052805,0.3889655531543729,384.06999999999994
keto,Keto Cauliflower Mac and Cheese,0.24512894526947474,0.20289414713813664,0.5519769075923886,263.29
keto,Keto Herb and Cheese Spread,0.11661794050768017,0.06218386003990904,0.8211981994524108,215.49
keto,LCHF CHOCOLATE WALNUT KETO FUDGE,0.08291070288140051,0.2784852924602727,0.6386040046583268,266.19
keto,Cheesy Broccoli Fritters,0.22394166364206292,0.2141749430824562,0.5618833932754809,303.07
keto,Keto Strawberry Cheesecake Mousse recipes,0.08802786617356154,0.1637137696740346,0.7482583641524039,232.54
keto,No-Churn Keto Ice Cream,0.047837547593478476,0.0924533827980084,0.8597090696085131,102.43
keto,Smoked Keto Armadillo Eggs Recipe,0.33675346045881327,0.05097925337979544,0.6122672861613913,309.93
keto,Keto Broccoli Cheese Soup,0.2853457060468747,0.16570908223662814,0.5489452117164971,461.23
keto,Keto Friendly Creamsicle Melts Recipe,0.05099698429130846,0.15623171445289644,0.7927713012557951,222.17
keto,Keto Shepherd’s Pie recipes,0.2652388797364086,0.23962033160527788,0.4951407886583136,661.63
keto,Keto Fish Pie recipes,0.4123961397533158,0.08210765340351964,0.5054962068431647,581.31
keto,Best Low-Carb Keto Meatballs,0.41774765059312896,0.0829148051147743,0.49933754429209676,324.55
keto,"Keto-Friendly, Low-Carb Bagels",0.37194443378487274,0.10435933842434475,0.5236962277907824,521.1800000000001
keto,Low Carb Keto Tasty Buns,0.3265553344293502,0.11066885870035476,0.562775806870295,115.57000000000001
keto,Keto creamy chicken bacon chowder,0.21957427117075426,0.0961591855622397,0.684266543267006,432.20000000000005
keto,"Chicken Alfredo Bake Recipe {Paleo, Clean Eating, Gluten-Free, Dairy-Free, Whole30} recipes",0.4348359597003359,0.2207439938000517,0.34442004649961255,309.67999999999995
keto,"Low Carb Keto ""Cornbread"" recipes",0.23835699184536394,0.15826034430685593,0.60338266384778,165.55
keto,Keto Chocolate Coffee Fat Bombs,0.09675264427537575,0.18470959361662645,0.7185377621079977,269.45000000000005
keto,Keto bomb chocolate coconut mousse,0.057825287064645056,0.0889424601915879,0.8532322527437671,315.26
keto,Keto Avocado Cheese Dip recipes,0.2188613557239402,0.13630964570960474,0.644828998566455,488.3
keto,Keto Parmesan Crusted Pork Chops,0.6150283347863993,0.024248038360941585,0.36072362685265913,367.04
keto,Keto Bacon Wrapped Chicken Tenders,0.3192921622564023,0.2694200147224052,0.4112878230211925,1032.44
keto,Keto -- Baked Mockaroni and Cheese,0.2931930985582604,0.2114748286457102,0.49533207279602925,338.48
keto,Keto Air Fryer Breaded Cod,0.451856720341768,0.06244751159309161,0.4856957680651404,1095.48
keto,Keto Mini Pecan Pies Recipe,0.11275026343519495,0.3306026717427513,0.5566470648220537,294.19
keto,Keto Lemon Coconut Fat Bombs,0.06736993526732199,0.28266602733157514,0.6499640374011029,41.71
keto,Chocolate Peanut Butter Keto Cups,0.11644598846355532,0.231220503408495,0.6523335081279497,305.12
keto,Salt N Vinegar Keto Crackers,0.2466650095285442,0.22429364487530037,0.5290413455961555,241.38
keto,Keto Bacon Ranch Stuffed Burger,0.2988991139209608,0.22105597187980572,0.48004491419923356,409.66999999999996
keto,Keto Beef Egg Roll Slaw,0.31021101139946644,0.19653165170991996,0.49325733689061363,412.3
keto,Chocolate Keto Fat Bomb Recipe,0.13431376100264425,0.20953019161806788,0.6561560473792879,552.14
keto,Mascarpone Cream Mousse Dessert (Keto),0.0883423636979343,0.26600067727734505,0.6456569590247206,236.24
keto,Keto Peppered Maple Pecan Bacon,0.18815058307897004,0.1512092040385067,0.6606402128825233,127.77
keto,Keto - friendly Chocolate Mousse recipes,0.1254040692146796,0.4274576915763453,0.44713823920897505,105.18
keto,Keto Sheet Pan Chicken Dinner,0.26547451907682457,0.2836030444099608,0.45092243651321456,405.99
keto,Keto Blinis with Smoked Salmon,0.3312547037952909,0.10283840447263735,0.5659068917320719,186.01999999999998
keto,Keto Buffalo Blue Cheese Dressing,0.1737089201877934,0.05024868684051504,0.7760423929716915,215.13
keto,Keto Blueberry Pancake Mug Cake,0.23275609040211329,0.4737305547402407,0.293513354857646,34.07
keto,Spicy Jalapeno Keto Chicken Wings,0.5583350705301925,0.024216524216524215,0.4174484052532833,575.64
keto,Easy Keto Tortilla Chips Recipe,0.35365047902213415,0.12344455456447528,0.5229049664133906,181.62
keto,Keto Jalapeno Popper Stuffed Chicken,0.6944680644299216,0.03780277447097981,0.26772916109909867,411.61
keto,Parmesan Garlic Keto-Friendly Zoodles,0.17157417893544732,0.2312193280483201,0.5972064930162325,105.96000000000001
keto,Easy Keto Taco Stuffed Avocados,0.24515090543259557,0.2052313883299799,0.5496177062374246,124.25
keto,Keto Greek Meatballs Salad Recipe,0.3045868677348414,0.06377631165567074,0.631636820609488,254.64
keto,Low-Carb Broccoli Cheese Quiche,0.19992676675210544,0.39627637101090046,0.40379686223699407,355.03000000000003
